sentiment,ID,Time,none,username,Text,text_clean,text_normalized,text_lemma,text_nouns,text_adjectives,text_verbs,text_nav,no_tokens
4,1467986416,Mon Apr 06 23:07:45 PDT 2009,NO_QUERY,doronbd,"@arielbh Hope I'm not too late.. anywat, Good luck ","@arielbh Hope I'm not too late.. anywat, Good luck ","arielbh hope im late .. anywat , good luck","arielbh hope -PRON- be late .. anywat , good luck",arielbh anywat luck,good,hope be,arielbh anywat luck good hope be,10.0
4,1467986425,Mon Apr 06 23:07:45 PDT 2009,NO_QUERY,westernmasskat,@JonathanRKnight You are so right for saying that and good for you that you said it!!    Good Night!! xoxo,@JonathanRKnight You are so right for saying that and good for you that you said it!!    Good Night!! xoxo,jonathanrknight right saying good said ! good night !! xoxo,jonathanrknight right say good say ! good night ! ! xoxo,night,right good good,jonathanrknight say say,night right good good jonathanrknight say say,11.0
4,1467986486,Mon Apr 06 23:07:46 PDT 2009,NO_QUERY,Bariski,Morning mates ,Morning mates ,morning mates,morning mate,morning mate,,,morning mate,2.0
4,1467986609,Mon Apr 06 23:07:48 PDT 2009,NO_QUERY,cwtsh,TODAAAAAY! Let's show Nottingham how things are done! ,TODAAAAAY! Let's show Nottingham how things are done! ,todaaaaay lets show nottingham things done !,todaaaaay lets show nottingham thing do !,todaaaaay lets nottingham thing,,show do,todaaaaay lets nottingham thing show do,7.0
4,1467986614,Mon Apr 06 23:07:49 PDT 2009,NO_QUERY,kimixkimi,@arataka yay!  you found them!!!  ,@arataka yay!  you found them!!!  ,arataka yay found !!!,arataka yay find ! ! !,arataka yay,,find,arataka yay find,6.0
4,1467986657,Mon Apr 06 23:07:49 PDT 2009,NO_QUERY,FashionPalette,@zinedistro Your welcome. Looking forward to the event!!  Not long until May 1 now....,@zinedistro Your welcome. Looking forward to the event!!  Not long until May  now....,zinedistro welcome looking forward event !! long may ....,zinedistro welcome look forward event ! ! long may ....,zinedistro event,,welcome look may,zinedistro event welcome look may,10.0
4,1467986661,Mon Apr 06 23:07:49 PDT 2009,NO_QUERY,alexboles,@caitlindean You should never regret. Things happen for a reason. Figuring out what that reason was is the hard part. Use your friends. ,@caitlindean You should never regret. Things happen for a reason. Figuring out what that reason was is the hard part. Use your friends. ,caitlindean never regret things happen reason . figuring reason hard part . use friends .,caitlindean never regret thing happen reason . figure reason hard part . use friend .,caitlindean thing reason reason part friend,hard,regret happen figure use,caitlindean thing reason reason part friend hard regret happen figure use,15.0
4,1467986669,Mon Apr 06 23:07:49 PDT 2009,NO_QUERY,nathanklick,standing in the richardson office changing a backup tape... I'm such a work-a-holic! ,standing in the richardson office changing a backup tape... I'm such a work-a-holic! ,standing richardson office changing backup tape . ' work - - holic !,standing richardson office change backup tape . ' work - - holic !,standing richardson office tape work holic,backup,change,standing richardson office tape work holic backup change,13.0
4,1467986773,Mon Apr 06 23:07:51 PDT 2009,NO_QUERY,prefu74,@ work and then &quot;school&quot;..... ,@ work and then &quot;school&quot;..... ,work quot ; school & quot ;.....,work quot ; school & quot ; .....,work quot school quot,,,work quot school quot,8.0
4,1467986896,Mon Apr 06 23:07:54 PDT 2009,NO_QUERY,beachrunner,@thalovebug ,@thalovebug ,thalovebug,thalovebug,thalovebug,,,thalovebug,1.0
4,1467986910,Mon Apr 06 23:07:54 PDT 2009,NO_QUERY,IzzyVA,injected with office coffee ,injected with office coffee ,injected office coffee,inject office coffee,office coffee,,inject,office coffee inject,3.0
4,1467986917,Mon Apr 06 23:07:54 PDT 2009,NO_QUERY,lovelyleena,"@korionmorris oh no problem  im good, awake, should be sleeping. haha. how about you?","@korionmorris oh no problem  im good, awake, should be sleeping. haha. how about you?","korionmorris oh problem im good awake , sleeping . haha . ?","korionmorris oh problem -PRON- be good awake , sleep . haha . ?",korionmorris problem awake,good,be sleep,korionmorris problem awake good be sleep,13.0
4,1467986925,Mon Apr 06 23:07:54 PDT 2009,NO_QUERY,Kovas,"@yannionline I wonder who directed, there's definitely an ipod commercial in their future. ","@yannionline I wonder who directed, there's definitely an ipod commercial in their future. ",yannionline wonder directed ' definitely ipod commercial future .,yannionline wonder direct ' definitely ipod commercial future .,yannionline wonder ipod future,commercial,direct,yannionline wonder ipod future commercial direct,9.0
4,1467986991,Mon Apr 06 23:07:56 PDT 2009,NO_QUERY,asweetknightowl,@nanalipzz89 Hiya Tudy  How are you sweetie?,@nanalipzz Hiya Tudy  How are you sweetie?,nanalipzz hiya tudy sweetie,nanalipzz hiya tudy sweetie,hiya tudy sweetie,nanalipzz,,hiya tudy sweetie nanalipzz,4.0
4,1467986993,Mon Apr 06 23:07:55 PDT 2009,NO_QUERY,iKasperr,@Jenniferlaurenh I miss you. You were my first follower. &lt;3 We need to talk more! Or do a vlogbrothers thing and communicate thru vlogs. ,@Jenniferlaurenh I miss you. You were my first follower. < We need to talk more! Or do a vlogbrothers thing and communicate thru vlogs. ,jenniferlaurenh miss first follower . < need talk ! vlogbrothers thing communicate thru vlogs .,jenniferlaurenh miss first follower . < need talk ! vlogbrother thing communicate thru vlog .,jenniferlaurenh miss first follower talk vlogbrother thing communicate vlog,,need,jenniferlaurenh miss first follower talk vlogbrother thing communicate vlog need,15.0
4,1467987056,Mon Apr 06 23:07:57 PDT 2009,NO_QUERY,esarabia,@DrMollieMarti Best of luck to you Dr and your new Rockstar sisters.  I know some women that are into MLM. I'll tell them about you. ,@DrMollieMarti Best of luck to you Dr and your new Rockstar sisters.  I know some women that are into MLM. I'll tell them about you. ,drmolliemarti best luck dr new rockstar sisters know women mlm . ' tell .,drmolliemarti good luck dr new rockstar sister know woman mlm . ' tell .,drmolliemarti luck dr new rockstar sister woman,good,know mlm tell,drmolliemarti luck dr new rockstar sister woman good know mlm tell,14.0
4,1467987165,Mon Apr 06 23:07:58 PDT 2009,NO_QUERY,GaciaGuebz,@heidimontag FKN FAKE THATS WHAT BUT I FUKIN LUV U  AND LAUREN IS SUCH A BITCH.,@heidimontag FKN FAKE THATS WHAT BUT I FUKIN LUV U  AND LAUREN IS SUCH A BITCH.,heidimontag fkn fake thats fukin luv u lauren bitch,heidimontag fkn fake that s fukin luv u lauren bitch,heidimontag fkn fukin luv u lauren bitch,fake,s,heidimontag fkn fukin luv u lauren bitch fake s,10.0
4,1467987223,Mon Apr 06 23:07:59 PDT 2009,NO_QUERY,BlondeByDesign,"@Akelaa Hi sweet heart .. science &amp; cookies go hand in hand   What tweetup, hon?","@Akelaa Hi sweet heart .. science & cookies go hand in hand   What tweetup, hon?","akelaa hi sweet heart . science & cookies go hand hand tweetup , hon ?","akelaa hi sweet heart . science & cookies go hand hand tweetup , hon ?",akelaa heart science cookies hand hand tweetup hon,sweet,go,akelaa heart science cookies hand hand tweetup hon sweet go,15.0
4,1467987306,Mon Apr 06 23:08:03 PDT 2009,NO_QUERY,amberwalls,"@mackmaine just checkin in with you, Saying hello. ","@mackmaine just checkin in with you, Saying hello. ",mackmaine checkin saying hello .,mackmaine checkin say hello .,mackmaine checkin,,say,mackmaine checkin say,5.0
4,1467987328,Mon Apr 06 23:08:01 PDT 2009,NO_QUERY,mC301,working into the wee hours ,working into the wee hours ,working wee hours,work wee hour,hour,wee,work,hour wee work,3.0
4,1467987350,Mon Apr 06 23:08:01 PDT 2009,NO_QUERY,alanzeyes,"Nice, my contract was extended for another month ","Nice, my contract was extended for another month ",nice contract extended another month,nice contract extend another month,contract month,nice,extend,contract month nice extend,5.0
4,1467987384,Mon Apr 06 23:08:02 PDT 2009,NO_QUERY,vardenrhode,"Just published a new post on my blog, 15 Neat Print and Use Freebies http://twurl.nl/w1kpvd   (via @dezignMusings)","Just published a new post on my blog,  Neat Print and Use Freebies    (via @dezignMusings)",published new post blog neat print use freebies via @ dezignmusings ),publish new post blog neat print use freebie via @ dezignmusing ),new post blog print freebie dezignmusing,neat,publish use,new post blog print freebie dezignmusing neat publish use,12.0
4,1467987397,Mon Apr 06 23:08:02 PDT 2009,NO_QUERY,Deeeda,"Ok....momentarily diverted. Try this again.  Goodnight, and sweet dreams!    http://www.youtube.com/watch?v=5WCgX4VQp2o","Ok....momentarily diverted. Try this again.  Goodnight, and sweet dreams!    ","ok .. momentarily diverted . try . goodnight , sweet dreams !","ok .. momentarily diverted . try . goodnight , sweet dream !",dream,diverted goodnight sweet,try,dream diverted goodnight sweet try,12.0
4,1467987413,Mon Apr 06 23:08:04 PDT 2009,NO_QUERY,sofiavalentine,waking up with my nespresso ,waking up with my nespresso ,waking nespresso,wake nespresso,,,wake,wake,2.0
4,1467987423,Mon Apr 06 23:08:05 PDT 2009,NO_QUERY,LTnumber5,"@Jeff_Sparxxx well in that case, you know what i mean hahaha. i love a good __________. (fill in the blank with the role of your choice.) ","@Jeff Sparxxx well in that case, you know what i mean hahaha. i love a good  . (fill in the blank with the role of your choice.) ",jeff sparxxx well case know mean hahaha . love good . ( fill blank role choice .),jeff sparxxx well case know mean hahaha . love good . ( fill blank role choice . ),jeff sparxxx case mean hahaha role choice,good blank,know love fill,jeff sparxxx case mean hahaha role choice good blank know love fill,18.0
4,1467987431,Mon Apr 06 23:08:03 PDT 2009,NO_QUERY,sofia_76,Studying pediatrics and listening to NKOTB (as always!). The kids are pissed cuz they're trying to watch the Disney Channel ,Studying pediatrics and listening to NKOTB (as always!). The kids are pissed cuz they're trying to watch the Disney Channel ,studying pediatrics listening nkotb always ). kids pissed cuz ' trying watch disney channel,study pediatric listen nkotb always ) . kid piss cuz ' try watch disney channel,pediatric nkotb kid disney channel,,study listen piss try watch,pediatric nkotb kid disney channel study listen piss try watch,15.0
4,1467987435,Mon Apr 06 23:08:03 PDT 2009,NO_QUERY,radiantbaby,@fourzoas Good night! ,@fourzoas Good night! ,fourzoas good night,fourzoas good night,fourzoas night,good,,fourzoas night good,3.0
4,1467987472,Mon Apr 06 23:08:03 PDT 2009,NO_QUERY,MonicaAyesha,@comeagainjen Which two people?? ,@comeagainjen Which two people?? ,comeagainjen two people ?,comeagainjen two people ?,comeagainjen people,,,comeagainjen people,4.0
4,1467987551,Mon Apr 06 23:08:05 PDT 2009,NO_QUERY,TcheLTwinkS,@jeanchia you're welcome dearie!  voted already! goodluck!,@jeanchia you're welcome dearie!  voted already! goodluck!,jeanchia youre welcome dearie ! voted already ! goodluck !,jeanchia -PRON- be welcome dearie ! vote already ! goodluck !,jeanchia dearie goodluck,welcome,be vote,jeanchia dearie goodluck welcome be vote,11.0
4,1467987567,Mon Apr 06 23:08:05 PDT 2009,NO_QUERY,Zaga,"Exhausted. Even so, my bed is super comfy/cuddly  Overall: content.","Exhausted. Even so, my bed is super comfy/cuddly  Overall: content.",exhausted even bed super comfy / cuddly overall : content .,exhausted even bed super comfy / cuddly overall : content .,exhausted bed comfy content,,,exhausted bed comfy content,11.0
4,1467987600,Mon Apr 06 23:08:05 PDT 2009,NO_QUERY,Pan_duh,"@josesosa Ah, typical adolescent boy. It's ok, son. You'll see better days. ","@josesosa Ah, typical adolescent boy. It's ok, son. You'll see better days. ","josesosa ah typical adolescent boy . ' ok , son . ' see better days .","josesosa ah typical adolescent boy . ' ok , son . ' see well day .",josesosa boy son day,typical adolescent well,see,josesosa boy son day typical adolescent well see,16.0
4,1467987606,Mon Apr 06 23:08:06 PDT 2009,NO_QUERY,Coachforyou,Good morning to all followers. I wish you a nice Tuesday and good luck with your business. | Allen Verfolgern einen sonnigen Dienstag.  ,Good morning to all followers. I wish you a nice Tuesday and good luck with your business. | Allen Verfolgern einen sonnigen Dienstag.  ,good morning followers wish nice tuesday good luck business | allen verfolgern einen sonnigen dienstag .,good morning follower wish nice tuesday good luck business | allen verfolgern einen sonnigen dienstag .,morning follower tuesday luck business | allen verfolgern einen sonnigen dienstag,good nice good,wish,morning follower tuesday luck business | allen verfolgern einen sonnigen dienstag good nice good wish,16.0
4,1467987656,Mon Apr 06 23:08:06 PDT 2009,NO_QUERY,Lady_Insomnia,@dangersqueezit I agree. I have weak enough teeth as is without bleaching away layers after layers.  Oh and Victory! Or death?... ,@dangersqueezit I agree. I have weak enough teeth as is without bleaching away layers after layers.  Oh and Victory! Or death?... ,dangersqueezit agree weak enough teeth without bleaching away layers layers . oh victory ! death ?...,dangersqueezit agree weak enough tooth without bleach away layer layer . oh victory ! death ? ...,dangersqueezit tooth layer layer victory death,weak enough,agree bleach,dangersqueezit tooth layer layer victory death weak enough agree bleach,17.0
4,1467987659,Mon Apr 06 23:08:06 PDT 2009,NO_QUERY,jocelleuntalan,@RepeaterBand I missed the show last Friday! I was so bummed! But I'm excited that you guys will start recording with @ROSS_ROBINSON !! ,@RepeaterBand I missed the show last Friday! I was so bummed! But I'm excited that you guys will start recording with @ROSS ROBINSON !! ,repeaterband missed show last friday bummed ! ' excited guys start recording @ ross robinson !!,repeaterband miss show last friday bum ! ' excited guy start record @ ross robinson ! !,repeaterband show friday guy @ ross robinson,last excited,miss bum start record,repeaterband show friday guy @ ross robinson last excited miss bum start record,17.0
4,1467987672,Mon Apr 06 23:08:07 PDT 2009,NO_QUERY,Scyranth,@DanniAsheOnline Awwww she called me sexy  nice! you rock Danni! you just made my night gurl! muah! I'll give you props anytime! ,@DanniAsheOnline Awwww she called me sexy  nice! you rock Danni! you just made my night gurl! muah! I'll give you props anytime! ,danniasheonline awwww called sexy nice rock danni ! made night gurl ! muah ! ' give props anytime !,danniasheonline awwww call sexy nice rock danni ! make night gurl ! muah ! ' give prop anytime !,danniasheonline awwww nice rock danni night gurl prop,sexy muah,call make give,danniasheonline awwww nice rock danni night gurl prop sexy muah call make give,19.0
4,1467987683,Mon Apr 06 23:08:07 PDT 2009,NO_QUERY,Yahtzee27,@nick_carter Your weird. The end. ,@nick carter Your weird. The end. ,nick carter weird end .,nick carter weird end .,nick carter end,weird,,nick carter end weird,5.0
4,1467987786,Mon Apr 06 23:08:10 PDT 2009,NO_QUERY,_CHIOMA,@NEEFFRESH DON'T TRIP MY TWEEZEY FOR SHEEZEY... I GOTCHU ,@NEEFFRESH DON'T TRIP MY TWEEZEY FOR SHEEZEY... I GOTCHU ,neeffresh dont trip tweezey sheezey ... gotchu,neeffresh do not trip tweezey sheezey ... gotchu,neeffresh tweezey sheezey gotchu,,trip,neeffresh tweezey sheezey gotchu trip,8.0
4,1467987805,Mon Apr 06 23:08:11 PDT 2009,NO_QUERY,Tarale,"Had a great lunch with one of my &quot;mums&quot; today, @christineirmler  It's her birthday tomorrow too so I got her a little something","Had a great lunch with one of my &quot;mums&quot; today, @christineirmler  It's her birthday tomorrow too so I got her a little something","great lunch one quotmums & quot ; today , @ christineirmler ' birthday tomorrow got little something","great lunch one quotmum & quot ; today , @ christineirmler ' birthday tomorrow get little something",great lunch one quot today @ christineirmler birthday tomorrow,little,quotmum get,great lunch one quot today @ christineirmler birthday tomorrow little quotmum get,17.0
4,1467987859,Mon Apr 06 23:08:09 PDT 2009,NO_QUERY,kworkman,"@wigsie I do too, but I seemed to have missed this one.   It's a  double feature tonight, On the Waterfront and Casablanca. ","@wigsie I do too, but I seemed to have missed this one.   It's a  double feature tonight, On the Waterfront and Casablanca. ","wigsie seemed missed one . ' double feature tonight , waterfront casablanca .","wigsie seem miss one . ' double feature tonight , waterfront casablanca .",wigsie feature tonight waterfront casablanca,double,seem miss,wigsie feature tonight waterfront casablanca double seem miss,13.0
4,1467987860,Mon Apr 06 23:08:10 PDT 2009,NO_QUERY,imortlnoctrn,i... just belted 'a dark congregation' for no reason. think i got back at my upstairs neighbors for the sound system ,i... just belted 'a dark congregation' for no reason. think i got back at my upstairs neighbors for the sound system ,. belted ' dark congregation ' reason . think got back upstairs neighbors sound system,. belted ' dark congregation ' reason . think get back upstairs neighbor sound system,belted congregation reason neighbor system,dark upstairs,think get sound,belted congregation reason neighbor system dark upstairs think get sound,15.0
4,1467987896,Mon Apr 06 23:08:12 PDT 2009,NO_QUERY,Zella17,"@Laura_McAuliffe errrrr oops, i could possibly me mistaken  i didnt know any Aussies follwed me lol.","@Laura McAuliffe errrrr oops, i could possibly me mistaken  i didnt know any Aussies follwed me lol.",laura mcauliffe errrrr oops could possibly mistaken didnt know aussies follwed lol .,laura mcauliffe errrrr oop could possibly mistaken do not know aussie follwe lol .,laura mcauliffe errrrr oop mistaken aussie,lol,could know follwe,laura mcauliffe errrrr oop mistaken aussie lol could know follwe,14.0
4,1467987898,Mon Apr 06 23:08:10 PDT 2009,NO_QUERY,youlovejae,"i just finished doing my nails, they are electric blue ","i just finished doing my nails, they are electric blue ",finished nails electric blue,finished nails electric blue,finished nails blue,electric,,finished nails blue electric,4.0
4,1467987952,Mon Apr 06 23:08:11 PDT 2009,NO_QUERY,Angelikalisboa,GOOD MORNING MY LADYS and Jon lol! ,GOOD MORNING MY LADYS and Jon lol! ,good morning ladys jon lol,good morning ladys jon lol,morning jon,good,ladys lol,morning jon good ladys lol,5.0
4,1467987999,Mon Apr 06 23:08:12 PDT 2009,NO_QUERY,rahsiaebiz,busy @ PPUKM with Dr Yamin..  http://irc.jombuatduit.net,busy @ PPUKM with Dr Yamin..  ,busy ppukm dr yamin .,busy ppukm dr yamin .,ppukm dr yamin,busy,,ppukm dr yamin busy,5.0
4,1467988054,Mon Apr 06 23:08:13 PDT 2009,NO_QUERY,EZZIEofTWO,Tired as ever! Ready for bed! ,Tired as ever! Ready for bed! ,tired ever ready bed,tired ever ready bed,bed,tired ready,,bed tired ready,4.0
4,1467988083,Mon Apr 06 23:08:14 PDT 2009,NO_QUERY,zackoid,@JonathanRKnight Hello there Jonathan! I didn't know you tweet.  Have a good nite,@JonathanRKnight Hello there Jonathan! I didn't know you tweet.  Have a good nite,jonathanrknight hello jonathan ' know tweet . good nite,jonathanrknight hello jonathan ' know tweet . good nite,jonathanrknight jonathan tweet nite,good,know,jonathanrknight jonathan tweet nite good know,9.0
4,1467988161,Mon Apr 06 23:08:15 PDT 2009,NO_QUERY,VioletLilly,@brettbodine I'd email 'em back TMI ,@brettbodine I'd email 'em back TMI ,brettbodine id email ' em back tmi,brettbodine -PRON- would email ' -PRON- back tmi,brettbodine email,,would tmi,brettbodine email would tmi,8.0
4,1467988220,Mon Apr 06 23:08:16 PDT 2009,NO_QUERY,Chris2go,WOKE UP ,WOKE UP ,woke,wake,,,wake,wake,1.0
4,1467988239,Mon Apr 06 23:08:16 PDT 2009,NO_QUERY,ABabyBlueEyes,@hiphopnonstoptv  That's a lot of people for sure!,@hiphopnonstoptv  That's a lot of people for sure!,hiphopnonstoptv thats lot people sure !,hiphopnonstoptv that s lot people sure !,hiphopnonstoptv lot people,sure,s,hiphopnonstoptv lot people sure s,7.0
4,1467988259,Mon Apr 06 23:08:16 PDT 2009,NO_QUERY,charlesseybold,@saratoga  thanks for the LP endorsement ,@saratoga  thanks for the LP endorsement ,saratoga thanks lp endorsement,saratoga thank lp endorsement,saratoga thank lp endorsement,,,saratoga thank lp endorsement,4.0
4,1467988260,Mon Apr 06 23:08:17 PDT 2009,NO_QUERY,lilpwny,@kmacable...you're sweet...yea I'm ok! ,@kmacable...you're sweet...yea I'm ok! ,kmacable .. ' sweet ... yea ' ok !,kmacable .. ' sweet ... yea ' ok !,yea,kmacable sweet,,yea kmacable sweet,9.0
4,1467988329,Mon Apr 06 23:08:18 PDT 2009,NO_QUERY,chlostick,im eating a chocolate crakle. i bet you all are jelous. its a mini party ,im eating a chocolate crakle. i bet you all are jelous. its a mini party ,im eating chocolate crakle bet jelous mini party,-PRON- be eat chocolate crakle bet jelous mini party,chocolate crakle bet jelous mini party,,be eat,chocolate crakle bet jelous mini party be eat,9.0
4,1467988400,Mon Apr 06 23:08:19 PDT 2009,NO_QUERY,tahrir,@nimbupani cos it's longer and therefore harder to spat that out? ,@nimbupani cos it's longer and therefore harder to spat that out? ,nimbupani cos longer therefore harder spat ?,nimbupani cos longer therefore harder spat ?,nimbupani cos,spat,,nimbupani cos spat,7.0
4,1467988479,Mon Apr 06 23:08:21 PDT 2009,NO_QUERY,janicejeanius,http://twitpic.com/2y3ln - thank you , - thank you ,thank,thank,,,thank,thank,1.0
4,1467988535,Mon Apr 06 23:08:21 PDT 2009,NO_QUERY,diana_j,@aikabelle LOL yeah at least if you're watching that stuff... Don't tell anybody ,@aikabelle LOL yeah at least if you're watching that stuff... Don't tell anybody ,aikabelle lol yeah least youre watching stuff ... ' tell anybody,aikabelle lol yeah least -PRON- be watch stuff ... ' tell anybody,aikabelle lol stuff,least,be watch tell,aikabelle lol stuff least be watch tell,12.0
4,1467988710,Mon Apr 06 23:08:24 PDT 2009,NO_QUERY,OneLifeConcepts,@mpconnolly finally someone else tweeting about Nouveau Riche.  #NRU,@mpconnolly finally someone else tweeting about Nouveau Riche.  #NRU,mpconnolly finally someone else tweeting nouveau riche # nru,mpconnolly finally someone else tweet nouveau riche # nru,nouveau #,riche nru,tweet,nouveau # riche nru tweet,9.0
4,1467988789,Mon Apr 06 23:08:26 PDT 2009,NO_QUERY,Dom1nator,@officialTila I want some steak and milk. ,@officialTila I want some steak and milk. ,officialtila want steak milk,officialtila want steak milk,steak milk,,want,steak milk want,4.0
4,1467988811,Mon Apr 06 23:08:26 PDT 2009,NO_QUERY,wildbill,"@daNanner Yeah, just finished #castle.  Was pretty good. ","@daNanner Yeah, just finished #castle.  Was pretty good. ",dananner yeah finished # castle . pretty good .,dananner yeah finish # castle . pretty good .,dananner # castle,good,finish,dananner # castle good finish,9.0
4,1467988836,Mon Apr 06 23:08:27 PDT 2009,NO_QUERY,raencloud,"@geekmp3 I can, I just have to convince a friend to go with me to sign the paper.   I don't think it's Ultimate or anything fancy, though.","@geekmp I can, I just have to convince a friend to go with me to sign the paper.   I don't think it's Ultimate or anything fancy, though.","geekmp convince friend go sign paper . ' think ' ultimate anything fancy , though .","geekmp convince friend go sign paper . ' think ' ultimate anything fancy , though .",geekmp convince friend sign paper,ultimate fancy,go think,geekmp convince friend sign paper ultimate fancy go think,16.0
4,1467988851,Mon Apr 06 23:08:27 PDT 2009,NO_QUERY,bianca110994,im watching stomp the yard  mann i love that movie :],im watching stomp the yard  mann i love that movie :],im watching stomp yard mann love movie,-PRON- be watch stomp yard mann love movie,stomp yard mann love movie,,be watch,stomp yard mann love movie be watch,8.0
4,1467988951,Mon Apr 06 23:08:28 PDT 2009,NO_QUERY,gaytwink,@DrSecret Nice to meet you too buddy ,@DrSecret Nice to meet you too buddy ,drsecret nice meet buddy,drsecret nice meet buddy,drsecret nice meet buddy,,,drsecret nice meet buddy,4.0
4,1467988980,Mon Apr 06 23:08:29 PDT 2009,NO_QUERY,understandniche,the best way to succeed is to make all the right mistakes ,the best way to succeed is to make all the right mistakes ,best way succeed make right mistakes,good way succeed make right mistake,way mistake,good right,succeed make,way mistake good right succeed make,6.0
4,1467989026,Mon Apr 06 23:08:30 PDT 2009,NO_QUERY,brigwyn,alirght folks! time for bed. catchya tomorrow ,alirght folks! time for bed. catchya tomorrow ,alirght folks time bed catchya tomorrow,alirght folk time bed catchya tomorrow,alirght folk time bed catchya tomorrow,,,alirght folk time bed catchya tomorrow,6.0
4,1467989056,Mon Apr 06 23:08:30 PDT 2009,NO_QUERY,farahmelissa,cant wait for the hillssssss ! ,cant wait for the hillssssss ! ,cant wait hillssssss,can not wait hillssssss,,,can wait,can wait,4.0
4,1467989097,Mon Apr 06 23:08:31 PDT 2009,NO_QUERY,hellomisskailee,"@Matt8U me too. :] maybe i'll see you there? i mean, its not like there are going to be thousands of people anyways. ha. so stoked. ","@MattU me too. :] maybe i'll see you there? i mean, its not like there are going to be thousands of people anyways. ha. so stoked. ","mattu :] maybe ' see ? mean , like going thousands people anyways . ha . stoked .","mattu :] maybe ' see ? mean , like go thousand people anyways . ha . stoke .",mattu thousand people,,see go stoke,mattu thousand people see go stoke,18.0
4,1467989126,Mon Apr 06 23:08:31 PDT 2009,NO_QUERY,KriziaPie,@nateflynn go to twin peaks &amp; check out the view of SF    don't forget your jackets/hoodies!,@nateflynn go to twin peaks & check out the view of SF    don't forget your jackets/hoodies!,nateflynn go twin peaks check view sf ' forget jackets / hoodies !,nateflynn go twin peak check view sf ' forget jacket / hoodie !,peak view sf jacket hoodie,twin,go check forget,peak view sf jacket hoodie twin go check forget,13.0
4,1467989222,Mon Apr 06 23:08:33 PDT 2009,NO_QUERY,KrnSidez,"@mozunk you can do that. just go hover over the tweet in the favorites, then tweet, then favorite. it will unfavorite it. ","@mozunk you can do that. just go hover over the tweet in the favorites, then tweet, then favorite. it will unfavorite it. ","mozunk go hover tweet favorites , tweet , favorite . unfavorite .","mozunk go hover tweet favorite , tweet , favorite . unfavorite .",mozunk favorite tweet,tweet favorite unfavorite,go hover,mozunk favorite tweet tweet favorite unfavorite go hover,12.0
4,1467989288,Mon Apr 06 23:08:35 PDT 2009,NO_QUERY,chrisfradin,The train is travelling at a speed that will get me to the gym before work ,The train is travelling at a speed that will get me to the gym before work ,train travelling speed get gym work,train travel speed get gym work,train speed get gym work,,travel,train speed get gym work travel,6.0
4,1467989307,Mon Apr 06 23:08:35 PDT 2009,NO_QUERY,cari1030,"@rhifreakx yes yes!  btw, when r u at the airport on friday? My plane's like at 5:00","@rhifreakx yes yes!  btw, when r u at the airport on friday? My plane's like at :","rhifreakx yes yes btw , r u airport friday ? plane ' like :","rhifreakx yes yes btw , r u airport friday ? plane ' like :",rhifreakx r u airport friday plane,,,rhifreakx r u airport friday plane,14.0
4,1467989317,Mon Apr 06 23:08:35 PDT 2009,NO_QUERY,JonEdsall,brb going to Ireland ,brb going to Ireland ,brb going ireland,brb go ireland,brb ireland,,go,brb ireland go,3.0
4,1467989337,Mon Apr 06 23:08:35 PDT 2009,NO_QUERY,michxxblc,"Okay, I'm good.  *counts to 10*","Okay, I'm good.  *counts to *",okay im good . * counts *,okay -PRON- be good . * count *,good,,be count,good be count,8.0
4,1467989406,Mon Apr 06 23:08:36 PDT 2009,NO_QUERY,misspisces,Late night shower. Refreshing ,Late night shower. Refreshing ,late night shower refreshing,late night shower refreshing,night shower,late refreshing,,night shower late refreshing,4.0
4,1467989409,Mon Apr 06 23:08:37 PDT 2009,NO_QUERY,emmaearwig,"is feeling a little cold, but very very happy about being back home again ","is feeling a little cold, but very very happy about being back home again ",feeling little cold happy back home,feel little cold happy back home,,little cold happy,feel,little cold happy feel,6.0
4,1467989498,Mon Apr 06 23:08:38 PDT 2009,NO_QUERY,markdouthwaite,is thinking big v twin ,is thinking big v twin ,thinking big v twin,think big v twin,v twin,big,think,v twin big think,4.0
4,1467989500,Mon Apr 06 23:08:38 PDT 2009,NO_QUERY,LdyDisney,OK bedtime for me...  We made it through another Monday!!!  YAY!!!  Night Tweets!    *poof*,OK bedtime for me...  We made it through another Monday!!!  YAY!!!  Night Tweets!    *poof*,ok bedtime . made another monday !!! yay !!! night tweets ! * poof *,ok bedtime . make another monday ! ! ! yay ! ! ! night tweet ! * poof *,bedtime monday yay night tweet poof,,make,bedtime monday yay night tweet poof make,19.0
4,1467989518,Mon Apr 06 23:08:39 PDT 2009,NO_QUERY,bonk_onthehead,@danzero  so... could you spoiler me? ,@danzero  so... could you spoiler me? ,danzero .. could spoiler ?,danzero .. could spoiler ?,danzero spoiler,,could,danzero spoiler could,5.0
4,1467989539,Mon Apr 06 23:08:40 PDT 2009,NO_QUERY,laur_laur,just an hour and 25mins left of work and then jo and i are hitting the gym ,just an hour and mins left of work and then jo and i are hitting the gym ,hour mins left work jo hitting gym,hour min leave work jo hitting gym,hour min work jo hitting gym,,leave,hour min work jo hitting gym leave,7.0
